1817-07-01	Asia	19.248	7.3478922231614545	10.173638210036316
1817-08-01	Asia	19.727	7.3478922231614545	10.173638210036316
1818-06-01	Asia	19.872	7.3478922231614545	10.173638210036316
1818-07-01	Asia	20.193	7.3478922231614545	10.173638210036316
1818-08-01	Asia	19.414	7.3478922231614545	10.173638210036316
1819-06-01	Asia	18.305999999999997	7.3478922231614545	10.173638210036316
1819-07-01	Asia	19.683	7.3478922231614545	10.173638210036316
1819-08-01	Asia	18.292	7.3478922231614545	10.173638210036316
1820-06-01	Asia	18.992	7.3478922231614545	10.173638210036316
1820-07-01	Asia	20.122	7.3478922231614545	10.173638210036316
1820-08-01	Asia	17.747	7.3478922231614545	10.173638210036316
1821-06-01	Asia	18.102	7.3478922231614545	10.173638210036316
1821-07-01	Asia	19.862000000000002	7.3478922231614545	10.173638210036316
1821-08-01	Asia	18.918	7.3478922231614545	10.173638210036316
1822-06-01	Asia	18.692	7.3478922231614545	10.173638210036316
1822-07-01	Asia	20.917	7.3478922231614545	10.173638210036316
1822-08-01	Asia	18.954	7.3478922231614545	10.173638210036316
1823-06-01	Asia	19.933	7.3478922231614545	10.173638210036316
1823-07-01	Asia	21.035	7.3478922231614545	10.173638210036316
1823-08-01	Asia	18.883	7.3478922231614545	10.173638210036316
1824-06-01	Asia	19.041	7.3478922231614545	10.173638210036316
1824-07-01	Asia	21.572	7.3478922231614545	10.173638210036316
1824-08-01	Asia	19.33	7.3478922231614545	10.173638210036316
1825-06-01	Asia	19.752	7.3478922231614545	10.173638210036316
1825-07-01	Asia	20.63	7.3478922231614545	10.173638210036316
1825-08-01	Asia	19.077	7.3478922231614545	10.173638210036316
1826-06-01	Asia	19.025	7.3478922231614545	10.173638210036316
1826-07-01	Asia	21.515	7.3478922231614545	10.173638210036316
1826-08-01	Asia	19.035	7.3478922231614545	10.173638210036316
1827-06-01	Asia	19.506	7.3478922231614545	10.173638210036316
1827-07-01	Asia	21.725	7.3478922231614545	10.173638210036316
1827-08-01	Asia	19.629	7.3478922231614545	10.173638210036316
1828-06-01	Asia	19.905	7.3478922231614545	10.173638210036316
1828-07-01	Asia	21.357	7.3478922231614545	10.173638210036316
1828-08-01	Asia	19.555	7.3478922231614545	10.173638210036316
1829-06-01	Asia	18.497	7.3478922231614545	10.173638210036316
1829-07-01	Asia	21.352	7.3478922231614545	10.173638210036316
1829-08-01	Asia	19.218	7.3478922231614545	10.173638210036316
1830-06-01	Asia	18.654	7.3478922231614545	10.173638210036316
1830-07-01	Asia	21.646	7.3478922231614545	10.173638210036316
1830-08-01	Asia	19.304	7.3478922231614545	10.173638210036316
1831-06-01	Asia	18.971	7.3478922231614545	10.173638210036316
1831-07-01	Asia	20.324	7.3478922231614545	10.173638210036316
1831-08-01	Asia	18.102999999999998	7.3478922231614545	10.173638210036316
1832-06-01	Asia	18.340999999999998	7.3478922231614545	10.173638210036316
1832-07-01	Asia	20.55	7.3478922231614545	10.173638210036316
1832-08-01	Asia	17.840999999999998	7.3478922231614545	10.173638210036316
1833-06-01	Asia	18.726000000000006	7.3478922231614545	10.173638210036316
1833-07-01	Asia	20.553	7.3478922231614545	10.173638210036316
1833-08-01	Asia	18.799	7.3478922231614545	10.173638210036316
1834-06-01	Asia	18.567	7.3478922231614545	10.173638210036316
1834-07-01	Asia	20.549	7.3478922231614545	10.173638210036316
